episode_reward,episode_duration,total_loss,actor_loss,critic_loss,entropy,entropy_coef,entropy_bonus,mean_advantage,training_duration
-41906.59488414083,1.0161205309996149,8895.693359375,65.4270248413086,8830.2666015625,1.2855170965194702,0.4975,0.6395447850227356,-3.1709670444968197e-09,1.4116764339996735
-21004.920516761398,1.3668977309998809,3316.034912109375,147.02212524414062,3169.0126953125,1.32710599899292,0.4950125,0.6569340229034424,7.429122916846609e-08,1.2509547950003252
-13080.510507589697,1.1462249859996518,1504.840087890625,72.15412139892578,1432.6859130859375,1.327373743057251,0.4925374375,0.6537812352180481,-6.141662822756189e-08,1.3855781430002025
-11411.689721729696,1.191063380999367,1232.94482421875,-116.01390838623047,1348.958740234375,1.315932035446167,0.49007475031250003,0.6449050903320312,-1.1444091896350983e-08,1.336588209999718
-8128.949986246181,1.053105449999748,745.9899291992188,-235.40296936035156,981.3928833007812,1.2291665077209473,0.48762437656093754,0.5993715524673462,7.152557435219364e-10,1.4057389700001295
-5890.830284280617,1.1970593710002504,601.7164916992188,-257.1929931640625,858.9094848632812,1.1681441068649292,0.48518625467813287,0.5667674541473389,1.125335735707722e-08,1.316921394000019
-3272.4276601305696,1.1732712769999125,124.11148071289062,-483.0188293457031,607.1303100585938,1.1226001977920532,0.4827603234047422,0.5419468283653259,4.00543198608716e-09,1.3404914630000349
-2336.5072536518765,1.1482648769997468,-6.7252197265625,-552.8529663085938,546.1277465820312,1.101550579071045,0.4803465217877185,0.529125988483429,-5.4836273299940785e-09,1.3577902879997055
-421.8064330090797,1.157013433999964,-76.15667724609375,-439.7647399902344,363.6080627441406,1.0919759273529053,0.47794478917877986,0.5219042301177979,-3.814697446813398e-09,2.014604142999815
-980.5483551812474,1.064868235999711,-3.792083740234375,-403.17218017578125,399.3800964355469,1.0981004238128662,0.47555506523288593,0.5222072005271912,-3.4809113369504985e-09,1.4191937349996806
-400.13237363697635,1.2113271220005117,-185.00653076171875,-670.0759887695312,485.0694580078125,1.0877556800842285,0.4731772899067215,0.5147013068199158,6.246566819356758e-09,1.398465522999686
122.30987052198887,1.1718275909997828,-74.55545043945312,-512.0989379882812,437.5434875488281,1.1123367547988892,0.47081140345718786,0.5237008333206177,-1.5258788677030566e-09,1.3721683149997261
-407.364042240454,1.0915089090003676,-127.9029541015625,-573.77490234375,445.8719482421875,1.0572052001953125,0.46845734643990194,0.4952555298805237,-1.3351439953623867e-09,2.03244779599936
-225.99158338841693,1.1881188039997141,-368.12353515625,-721.0317993164062,352.90826416015625,1.0869475603103638,0.46611505970770245,0.5066426396369934,-7.629394338515283e-10,1.3610164550000263
-657.1804023044414,1.1863042559998576,-309.4241027832031,-614.69482421875,305.2707214355469,1.060660481452942,0.4637844844091639,0.4919178783893585,1.9562721718102694e-05,1.377839548999873
-1425.6184820602416,1.067786019999403,-64.42301940917969,-257.293701171875,192.8706817626953,1.0325018167495728,0.4614655619871181,0.47646403312683105,1.4209747156712638e-08,1.4032461639999383
-1102.1829224702867,1.1608056089999081,-121.84884643554688,-423.0248718261719,301.176025390625,1.057512640953064,0.4591582341771825,0.4855656325817108,5.2452087118126656e-09,1.3771086169999762
-1126.300143123833,1.0817261339998367,124.4827880859375,-184.96636962890625,309.44915771484375,1.0731943845748901,0.4568624430062966,0.4903022050857544,2.0980834847250662e-09,1.3510825270004716
847.621458269409,1.1733313140002792,-667.3901977539062,-908.6931762695312,241.30299377441406,1.083986759185791,0.4545781307912651,0.4927566647529602,-3.528594971768939e-09,1.4010431329998028
1059.7497196929912,1.0794340790007482,-891.2852172851562,-1099.5831298828125,208.29791259765625,1.0598238706588745,0.4523052401373088,0.47936388850212097,-1.754760781125242e-08,1.3577159409996966
468.63405083778514,1.1970916390000639,-878.490966796875,-1003.7964477539062,125.30545043945312,1.0353673696517944,0.45004371393662224,0.4659605622291565,0.0018050476210191846,1.385638366999956
186.23120829546525,1.0394043140004214,-631.0569458007812,-715.9765625,84.91960144042969,1.027937650680542,0.44779349536693913,0.46030378341674805,0.0018292599124833941,1.40140767199955
-103.39860901726631,1.2079534869999407,-256.93096923828125,-385.0643005371094,128.1333465576172,0.9802455902099609,0.4455545278901044,0.4367528557777405,0.0009265415137633681,1.3765508409996983
-494.6871157049109,0.9205199809994156,-820.3978271484375,-886.465576171875,66.06773376464844,0.9517785906791687,0.4433267552506539,0.4219489097595215,0.003703931113705039,1.1966375809997771
-599.0348860237474,0.7549072299998443,-580.1557006835938,-643.217041015625,63.061363220214844,0.9284014701843262,0.44111012147440065,0.4095273017883301,0.0011011686874553561,1.269289765999929
-592.0290441059922,1.1867256340001404,-551.08837890625,-645.1696166992188,94.08126068115234,0.9342585206031799,0.43890457086702866,0.41005033254623413,0.0033592304680496454,1.3937406889999693
-560.60626928111,0.8265378450005301,-565.6153564453125,-639.4638671875,73.84854125976562,0.9248210787773132,0.43671004801269353,0.40387865900993347,0.004954621195793152,1.2475205079999796
-590.9169505599016,0.8354960320002647,-941.23583984375,-987.9102783203125,46.67441940307617,0.9222832918167114,0.4345264977726301,0.4007565379142761,0.002838472370058298,1.3119073150000986
-356.3706041977009,1.1587908050005353,-1110.9107666015625,-1163.6146240234375,52.70381164550781,0.9393156170845032,0.4323538652837669,0.4061167240142822,-0.0030000777915120125,1.3809449379996295
-281.39429414542144,1.0669134390000181,-812.0042724609375,-872.4895629882812,60.48526382446289,0.9553629159927368,0.4301920959573481,0.41098955273628235,0.0022647047881036997,1.3572675790001085
-399.6321234802276,1.1366347180000957,-882.4308471679688,-934.1780395507812,51.74721145629883,0.9573470950126648,0.42804113547756134,0.4097839295864105,-5.4836273299940785e-09,1.3933596169999873
-1052.6388612843261,1.0537266990004355,-1003.97119140625,-1036.096435546875,32.12523651123047,0.9219772219657898,0.4259009298001735,0.39267095923423767,-1.8692016823251834e-08,1.3099984189993847
-1246.513814719999,1.154523713999879,-450.14666748046875,-505.6479187011719,55.501243591308594,0.9216391444206238,0.42377142515117266,0.39056432247161865,0.007894067093729973,1.354841714000031
-1075.3026924319925,1.16078842800016,-426.55157470703125,-474.62640380859375,48.074832916259766,0.914976954460144,0.4216525680254168,0.38580235838890076,-2.8228759774151513e-08,1.380270558999655
-776.7598070516583,1.0840664480001578,-1157.66552734375,-1189.46728515625,31.801700592041016,0.9375954270362854,0.4195443051852897,0.393362820148468,-3.6239624634504253e-09,1.4124549689995547
-806.8957381459982,0.8533506679996208,-1154.3907470703125,-1191.279541015625,36.888771057128906,0.9210411906242371,0.4174465836593632,0.38448551297187805,3.5667419240326126e-08,1.248664552000264
-527.6582315008682,0.8908280109999396,-924.4226684570312,-975.3287353515625,50.90608215332031,0.8942276239395142,0.4153593507410664,0.3714258074760437,-0.0006212394800968468,1.3703186209995692
-1019.949491215886,0.8475493410005583,-867.3425903320312,-912.1659545898438,44.82338333129883,0.9004359245300293,0.4132825539873611,0.3721344470977783,0.003039915580302477,1.21112886300034
-1067.057742524553,0.8539146889997937,-809.6063232421875,-849.0970458984375,39.49070739746094,0.9030472636222839,0.4112161412174243,0.3713476061820984,3.5476684701052363e-08,1.312697298000785
-1318.7562421259017,1.0672225800008164,-722.2438354492188,-763.4798583984375,41.23603820800781,0.8980763554573059,0.40916006051133713,0.36745697259902954,4.825592014867652e-08,1.364743467000153
-1355.5648987811944,1.1513196750001953,-278.18963623046875,-361.252685546875,83.06303405761719,0.8809707164764404,0.40711426020878044,0.35865575075149536,0.004082459956407547,1.3888350280003579
-1054.594458084079,1.0521889600004215,-950.2694091796875,-993.1736450195312,42.90425491333008,0.871189534664154,0.4050786889077365,0.35290029644966125,0.0030530174262821674,1.3714457799997035
-239.07334923616332,1.1851701530003993,-1046.2821044921875,-1099.96337890625,53.6812858581543,0.9085916876792908,0.40305329546319785,0.3662108778953552,-5.2877425332553685e-05,1.2070253040001262
-521.9267131723107,0.8600782690000415,-1524.731201171875,-1564.109619140625,39.378448486328125,0.8764841556549072,0.40103802898588187,0.35150346159935,5.197525076994225e-09,1.2025515380000797
-600.6465208059883,0.8950153779996981,-2184.41748046875,-2209.609130859375,25.191720962524414,0.86077481508255,0.3990328388409525,0.34347739815711975,7.2479249269008506e-09,1.3820546830002058
-575.2723765760983,1.1845054980003624,-1351.030517578125,-1415.3211669921875,64.29059600830078,0.847740888595581,0.3970376746467477,0.33658507466316223,0.0038644298911094666,1.344046635000268
-398.26275479941916,0.8282531140002902,-722.0831909179688,-814.2509765625,92.16780090332031,0.8899192214012146,0.39505248627351397,0.35156479477882385,0.00199965201318264,1.2318714769999133
-984.2139499313395,0.8402582070002609,-812.4883422851562,-899.0521240234375,86.56379699707031,0.8969395756721497,0.3930772238421464,0.35256651043891907,0.0013824106426909566,1.2242669480001496
-1176.673531127044,1.0629938299998685,-476.88775634765625,-537.6725463867188,60.78477478027344,0.9097275137901306,0.3911118377229357,0.3558052182197571,-1.525878978725359e-08,1.3370159880005303
-1778.3794999955078,1.2398961720000443,-222.56466674804688,-320.6198425292969,98.05516815185547,0.910422146320343,0.389156278534321,0.3542965054512024,0.004201016388833523,1.3388968389999718
-1310.3834724344717,1.1321523800006617,-628.0221557617188,-679.805419921875,51.78329086303711,0.9254225492477417,0.3872104971416494,0.3583333194255829,-7.128715395765539e-09,1.3510138749998077
-1331.8940248531674,1.0472220530000413,-706.2958374023438,-802.6105346679688,96.31470489501953,0.8883001208305359,0.38527444465594113,0.3422393202781677,0.008782288059592247,1.4287781830007589
-802.4901360248574,1.1751541200001157,-1813.6859130859375,-1845.005615234375,31.319677352905273,0.8862592577934265,0.38334807243266145,0.33974578976631165,2.1409988448795048e-08,1.3813527510001222
-552.9152403938812,1.1002629000004163,-2088.93310546875,-2118.10595703125,29.17290687561035,0.8620122075080872,0.3814313320704981,0.32879847288131714,8.201599399626502e-09,1.42251758600014
-466.29424826178973,1.2279784999991534,-1979.952880859375,-2012.212890625,32.25995635986328,0.8446714878082275,0.3795241754101456,0.32057324051856995,-9.53674295089968e-09,1.5170623550002347
